time	Vg	Id(=Ig)	Ig(=Id)
14.834956	0.0999311	1.48053e-05	3.12267e-08
14.9512727	0.0999311	1.47965e-05	3.03945e-08
15.0831988	0.099932	1.47892e-05	2.94634e-08
15.3092596	0.099931	1.47805e-05	2.87715e-08
15.3561227	0.0999331	1.47751e-05	2.7947e-08
15.4952676	0.0999319	1.47702e-05	2.7433e-08
15.6013753	0.0999329	1.47643e-05	2.69295e-08
15.744341	0.099935	1.47595e-05	2.64686e-08
15.8520104	0.0999346	1.4756e-05	2.5946e-08
15.9892713	0.099934	1.47521e-05	2.58211e-08
16.1011146	0.0999329	1.47479e-05	2.54641e-08
16.2139183	0.0999323	1.47443e-05	2.49864e-08
16.3697284	-0.800048	8.74049e-05	7.58548e-06
16.4609841	-0.800047	8.30252e-05	1.45361e-06
16.6520855	-0.800046	8.2666e-05	4.72428e-07
16.7347529	-0.800046	8.28195e-05	3.04954e-07
16.8679281	-0.800046	8.3018e-05	2.41636e-07
16.9800676	-0.800047	8.32216e-05	2.04423e-07
17.1219728	-0.800047	8.34186e-05	1.80149e-07
17.2362624	-0.800047	8.36138e-05	1.62392e-07
17.3773133	-0.800047	8.37929e-05	1.48933e-07
17.4898906	-0.800049	8.39693e-05	1.37448e-07
17.6817798	-0.800048	8.41767e-05	1.27025e-07
17.7891847	-0.800047	8.43266e-05	1.20487e-07
17.9125801	-0.800048	8.44841e-05	1.13728e-07
18.0306534	-0.800048	8.46203e-05	1.08132e-07
18.1570334	-0.800048	8.47553e-05	1.03312e-07
18.3960636	-0.800049	8.49349e-05	2.52217e-08
18.4876496	-0.800049	8.50709e-05	2.30872e-08
18.6043404	-0.80005	8.51842e-05	2.16613e-08
18.7264226	-0.800049	8.53013e-05	2.03732e-08
18.8507166	-0.800049	8.54096e-05	1.87407e-08
18.9903983	-0.800048	8.552e-05	1.84591e-08
19.1054116	-0.800048	8.56237e-05	1.66356e-08
19.2419911	-0.800048	8.57326e-05	1.61541e-08
19.3516691	-0.800048	8.58287e-05	1.52203e-08
19.4902948	-0.800048	8.59253e-05	1.41148e-08
19.5993635	-0.800048	8.60168e-05	1.38541e-08
19.7341906	-0.800048	8.61097e-05	1.27527e-08
19.8498875	-0.800048	8.62023e-05	1.21803e-08
19.994609	-0.800048	8.62945e-05	1.14829e-08
20.0753461	-0.800049	8.63703e-05	1.0907e-08
20.1928749	-0.800049	8.64438e-05	1.07664e-08
20.2930836	-0.800048	8.65201e-05	9.67287e-09
20.401218	-0.800049	8.65901e-05	9.53115e-09
20.5148957	-0.80005	8.66628e-05	9.61891e-09
20.6643827	-0.800048	8.67478e-05	8.60397e-09
20.7728596	-0.800047	8.68237e-05	8.4601e-09
20.8958743	-0.800048	8.68968e-05	8.16709e-09
21.0260254	-0.800048	8.69706e-05	7.18502e-09
21.1650691	-0.800048	8.70535e-05	7.45445e-09
21.2992122	-0.800046	8.71336e-05	6.55663e-09
21.4424406	0.0999326	1.82994e-05	8.09807e-06
21.547091	0.0999345	1.5866e-05	1.48595e-06
21.6930305	0.0999341	1.53417e-05	4.07408e-07
21.8026167	0.0999331	1.51837e-05	2.07841e-07
21.9376171	0.0999329	1.50981e-05	1.33493e-07
22.050792	0.0999321	1.50493e-05	1.02027e-07
22.3104582	0.0999317	1.50028e-05	4.02301e-08
22.3675809	0.0999321	1.49822e-05	3.74518e-08
22.519496	0.0999307	1.49641e-05	3.53285e-08
22.6302905	0.0999316	1.49496e-05	3.37042e-08
22.7518781	0.0999334	1.49386e-05	3.25409e-08
22.8751372	0.0999337	1.49292e-05	3.15395e-08
22.9902983	0.0999327	1.49212e-05	3.06506e-08
23.1079302	0.0999335	1.49144e-05	2.98734e-08
23.2510579	0.0999334	1.49086e-05	2.91279e-08
23.3671355	0.0999342	1.49019e-05	2.87635e-08
23.4984597	0.0999343	1.48969e-05	2.81211e-08
23.636965	0.0999339	1.48916e-05	2.75928e-08
23.7964899	0.0999331	1.48862e-05	2.70205e-08
23.8715194	0.0999346	1.48824e-05	2.66749e-08
23.9931164	0.0999341	1.488e-05	2.65845e-08
24.0952895	0.0999332	1.48761e-05	2.6255e-08
24.2346781	0.0999341	1.48732e-05	2.57643e-08
24.3235727	0.0999356	1.48706e-05	2.5656e-08
24.4884728	-0.800045	9.14137e-05	7.84879e-06
24.602541	-0.800046	8.6535e-05	1.38281e-06
24.7769052	-0.800046	8.61493e-05	4.18017e-07
24.8736018	-0.800045	8.62428e-05	2.81358e-07
24.9991534	-0.800046	8.63914e-05	2.17901e-07
25.1476829	-0.800046	8.65646e-05	1.81921e-07
25.3023175	-0.800046	8.67247e-05	1.58696e-07
25.4142936	-0.800047	8.68956e-05	1.41154e-07
25.5728333	-0.800046	8.70518e-05	1.29345e-07
25.6795858	-0.800046	8.71898e-05	1.19063e-07
25.8015046	-0.800045	8.73151e-05	1.11329e-07
25.9777845	-0.800044	8.74419e-05	1.0459e-07
26.2198631	-0.800044	8.76344e-05	2.36992e-08
26.2855875	-0.800045	8.77492e-05	2.18174e-08
26.4129739	-0.800044	8.78504e-05	2.00421e-08
26.545138	-0.800043	8.79497e-05	1.80658e-08
26.6617385	-0.800043	8.80523e-05	1.72158e-08
26.7777808	-0.800042	8.81371e-05	1.51679e-08
26.8950821	-0.800043	8.82223e-05	1.43786e-08
27.0249975	-0.800041	8.83087e-05	1.32889e-08
27.179082	-0.800043	8.83959e-05	1.21142e-08
27.2986174	-0.800041	8.84877e-05	1.14789e-08
27.4426967	-0.800043	8.85752e-05	1.00304e-08
27.5435599	-0.800043	8.86472e-05	9.67203e-09
27.6855864	-0.800043	8.87244e-05	8.99082e-09
27.7921224	-0.800043	8.87967e-05	7.94635e-09
28.0046054	-0.800047	8.887e-05	7.68131e-09
28.056971	-0.800046	8.89552e-05	6.64469e-09
28.2233687	-0.800048	8.90294e-05	6.61647e-09
28.3364021	-0.800046	8.90982e-05	5.22939e-09
28.4567556	-0.800048	8.91604e-05	5.26291e-09
28.5893062	-0.800046	8.9228e-05	4.78479e-09
28.7146417	-0.800049	8.92935e-05	4.11502e-09
28.8372026	-0.80005	8.93566e-05	4.11737e-09
28.9827878	-0.800049	8.94229e-05	3.24255e-09
29.1127673	-0.800048	8.9486e-05	3.3589e-09
29.2368798	-0.800047	8.95452e-05	2.5378e-09
29.3509511	-0.800046	8.96016e-05	2.39159e-09
29.5197561	0.0999364	1.82874e-05	8.29089e-06
29.6098734	0.0999358	1.59339e-05	1.43829e-06
29.7968726	0.0999365	1.53858e-05	3.7288e-07
29.9013472	0.0999348	1.52337e-05	1.87982e-07
30.0254571	0.0999351	1.51608e-05	1.24103e-07
30.2519152	0.0999349	1.51002e-05	4.33273e-08
30.4079197	0.0999354	1.50685e-05	3.98266e-08
30.4817709	0.0999353	1.50511e-05	3.62077e-08
30.6068815	0.0999363	1.5036e-05	3.46016e-08
30.7329016	0.0999347	1.5024e-05	3.32645e-08
30.8656671	0.0999337	1.50131e-05	3.22759e-08
30.9888253	0.099934	1.50046e-05	3.1182e-08
31.1558612	0.0999342	1.49976e-05	3.01691e-08
31.2598968	0.099936	1.49902e-05	2.92725e-08
31.4417272	0.0999354	1.49845e-05	2.85514e-08
31.512582	0.0999352	1.49791e-05	2.80791e-08
31.6080018	0.0999354	1.49755e-05	2.76186e-08
31.7199251	0.0999352	1.49722e-05	2.73553e-08
31.8257167	0.0999358	1.49693e-05	2.69928e-08
31.9447867	0.099935	1.49661e-05	2.65615e-08
32.0607927	0.0999351	1.49625e-05	2.64678e-08
32.1681251	0.0999339	1.49594e-05	2.58707e-08
32.2899457	0.099934	1.49562e-05	2.56813e-08
32.4288001	0.0999362	1.49535e-05	2.5425e-08
32.5724565	-0.800045	9.44093e-05	8.05158e-06
32.6919508	-0.800045	8.90009e-05	1.38977e-06
32.8552012	-0.800045	8.85671e-05	4.26854e-07
32.9540629	-0.800044	8.86217e-05	2.71873e-07
33.1348106	-0.800044	8.87443e-05	2.00002e-07
33.2506522	-0.800043	8.88948e-05	1.63287e-07
33.3729079	-0.800042	8.90225e-05	1.45421e-07
33.4955378	-0.800042	8.9141e-05	1.30805e-07
33.611349	-0.800042	8.92568e-05	1.19715e-07
33.7329002	-0.800044	8.93667e-05	1.11712e-07
33.8791521	-0.800043	8.94762e-05	1.03839e-07
34.1258076	-0.800041	8.96312e-05	2.3419e-08
34.1967168	-0.800042	8.97316e-05	2.08199e-08
34.3128137	-0.800042	8.98219e-05	1.8659e-08
34.4470302	-0.800042	8.9912e-05	1.71389e-08
34.5593315	-0.800042	8.99893e-05	1.49561e-08
34.6901336	-0.800044	9.00764e-05	1.42688e-08
34.8119705	-0.800042	9.01558e-05	1.25643e-08
34.943248	-0.800041	9.0231e-05	1.10923e-08
35.0488327	-0.800041	9.03004e-05	1.01523e-08
35.1878135	-0.800041	9.03734e-05	9.11056e-09
35.3526206	-0.80004	9.0456e-05	8.54092e-09
35.4971698	-0.800041	9.05321e-05	7.04597e-09
35.5933075	-0.800041	9.05934e-05	6.54927e-09
35.7380744	-0.800041	9.06582e-05	6.10198e-09
35.8480147	-0.800042	9.07222e-05	4.82425e-09
35.9806356	-0.800042	9.07803e-05	4.75904e-09
36.1081032	-0.800041	9.08401e-05	3.61485e-09
36.2303645	-0.80004	9.09002e-05	3.40586e-09
36.3593438	-0.800041	9.09539e-05	3.07069e-09
36.5259032	-0.800041	9.10137e-05	2.52813e-09
36.6106295	-0.800041	9.10652e-05	2.24922e-09
36.717081	-0.80004	9.11153e-05	1.48088e-09
36.8415328	-0.800039	9.11633e-05	1.32254e-09
36.9389474	-0.800042	9.1209e-05	1.02384e-09
37.0563985	-0.800039	9.12529e-05	3.76976e-10
37.1991798	-0.80004	9.13046e-05	7.30741e-10
37.3024613	-0.80004	9.13488e-05	2.7504e-10
37.4072637	-0.800039	9.13945e-05	4.01104e-10
37.5738263	0.0999388	1.86832e-05	8.45169e-06
37.680488	0.0999389	1.59723e-05	1.49733e-06
37.8560459	0.099939	1.5447e-05	3.97577e-07
37.9754098	0.0999389	1.52858e-05	1.89326e-07
38.1024351	0.0999389	1.5212e-05	1.23959e-07
38.3373862	0.0999381	1.51535e-05	4.27969e-08
38.4065173	0.0999386	1.51284e-05	3.92723e-08
38.5278373	0.0999409	1.51097e-05	3.64602e-08
38.6502634	0.0999399	1.50952e-05	3.46288e-08
38.7879779	0.0999402	1.50833e-05	3.31768e-08
38.9060998	0.0999388	1.50749e-05	3.1798e-08
39.0433378	0.0999396	1.50662e-05	3.09407e-08
39.1532988	0.09994	1.50588e-05	3.00818e-08
39.2862367	0.0999395	1.50519e-05	2.90681e-08
39.4200706	0.0999392	1.50457e-05	2.85404e-08
39.5452528	0.0999389	1.50413e-05	2.79131e-08
39.7231244	0.0999402	1.50362e-05	2.72702e-08
39.8546272	0.0999401	1.5032e-05	2.70165e-08
39.9852834	0.0999398	1.50278e-05	2.63803e-08
40.179943	0.099942	1.50242e-05	2.61033e-08
40.238367	0.0999406	1.50208e-05	2.54505e-08
40.3512779	0.0999421	1.50182e-05	2.55672e-08
40.469051	0.0999433	1.50164e-05	2.5015e-08
40.61431	0.0999423	1.50125e-05	2.45611e-08
40.77131	0.0999431	1.50101e-05	2.44155e-08
40.8871981	0.0999437	1.50076e-05	2.40705e-08
41.0153645	0.0999425	1.50055e-05	2.40658e-08
41.1496109	0.0999413	1.50035e-05	2.38434e-08
41.3104731	0.0999419	1.50014e-05	2.36601e-08
41.4555127	0.0999421	1.49992e-05	2.34418e-08
41.5474996	0.0999426	1.4997e-05	2.3213e-08
41.7204951	0.0999418	1.49953e-05	2.31372e-08
41.8668292	0.099944	1.49932e-05	2.28323e-08
42.0068983	0.0999434	1.49911e-05	2.28343e-08
42.1350448	0.0999435	1.499e-05	2.25932e-08
42.2788042	0.0999444	1.49884e-05	2.25264e-08
42.469226	0.0999441	1.49864e-05	2.22073e-08
42.5944454	0.0999427	1.49843e-05	2.22517e-08
42.7333008	0.0999426	1.49832e-05	2.19603e-08
42.8817205	0.0999441	1.49816e-05	2.20978e-08
43.0876788	0.0999431	1.49805e-05	2.17914e-08
43.1296016	0.0999431	1.49785e-05	2.17544e-08
43.241849	0.0999423	1.49777e-05	2.15311e-08
43.4465506	0.0999421	1.49763e-05	2.15031e-08
43.5468035	0.0999423	1.4975e-05	2.13146e-08
43.7149656	0.0999432	1.49741e-05	2.11731e-08
43.8612063	0.0999429	1.49726e-05	2.13694e-08
43.9598233	0.0999423	1.49719e-05	2.08629e-08
44.1230725	0.0999406	1.49698e-05	2.11464e-08
44.3003151	0.0999419	1.49694e-05	2.08386e-08
44.3991405	0.0999416	1.49674e-05	2.09839e-08
44.5296142	0.0999413	1.49672e-05	2.07499e-08
44.689181	0.0999411	1.49659e-05	2.07145e-08
44.8034731	0.0999402	1.49648e-05	2.06181e-08
44.9653882	0.0999415	1.49639e-05	2.053e-08
45.0638473	0.099942	1.49633e-05	2.06921e-08
45.2015388	0.0999426	1.49625e-05	2.04882e-08
45.4327266	0.0999427	1.49611e-05	2.06309e-08
45.5333484	0.099943	1.49607e-05	2.03588e-08
45.6536486	0.0999434	1.4959e-05	2.05047e-08
45.7847967	0.0999415	1.49587e-05	2.01541e-08
45.9086286	0.0999412	1.49575e-05	2.02319e-08
46.0433621	0.0999411	1.49569e-05	2.02857e-08
46.1821184	0.0999432	1.49565e-05	2.01288e-08
46.3395876	0.0999433	1.4955e-05	2.02489e-08
46.5021141	0.0999435	1.49553e-05	1.99563e-08
46.5754185	0.0999442	1.49548e-05	2.01173e-08
46.6831722	0.0999455	1.49536e-05	1.97953e-08
46.8364988	0.099945	1.49533e-05	1.9908e-08
46.9281179	0.0999443	1.49526e-05	1.99135e-08
47.0396603	0.0999439	1.49523e-05	1.97444e-08
47.193189	0.0999449	1.49514e-05	1.9908e-08
47.2831483	0.099946	1.49507e-05	1.96217e-08
47.3931874	0.0999449	1.495e-05	1.96383e-08
47.4928056	0.0999445	1.495e-05	1.98091e-08
47.6290826	0.0999457	1.49487e-05	1.94364e-08
47.7381473	0.0999465	1.49492e-05	1.96447e-08
47.8425375	0.0999466	1.49484e-05	1.96571e-08
47.9688573	0.0999472	1.49483e-05	1.93956e-08
48.0948136	0.0999469	1.49477e-05	1.95392e-08
48.2035205	0.0999467	1.49475e-05	1.94776e-08
48.325268	0.0999455	1.49472e-05	1.9278e-08
48.4328196	0.0999458	1.4946e-05	1.96007e-08
48.543756	0.099947	1.49458e-05	1.92898e-08
48.6493057	0.0999476	1.49455e-05	1.93879e-08
48.7994116	0.0999474	1.4945e-05	1.94397e-08
48.9220721	0.0999466	1.49442e-05	1.9188e-08
49.0415237	0.0999472	1.49435e-05	1.95028e-08
49.1608564	0.0999476	1.49435e-05	1.92402e-08
49.3020782	0.0999472	1.49416e-05	1.92858e-08
49.4194395	0.0999465	1.49411e-05	1.93504e-08
49.5586512	0.0999469	1.49411e-05	1.90641e-08
49.7134269	0.0999445	1.49409e-05	1.93622e-08
49.8161761	0.0999438	1.494e-05	1.90382e-08
49.9900195	0.0999427	1.49396e-05	1.91399e-08
50.0939554	0.0999424	1.49394e-05	1.9072e-08
50.232776	0.0999441	1.4938e-05	1.90575e-08
50.3711486	0.099944	1.49383e-05	1.91638e-08
50.509217	0.0999454	1.49372e-05	1.89771e-08
50.6651317	-0.800033	9.37379e-05	8.13122e-06
50.7679828	-0.800033	8.94739e-05	1.28416e-06
50.9551601	-0.800034	8.90653e-05	4.17734e-07
51.0520897	-0.800033	8.91249e-05	2.79855e-07
51.1941847	-0.800033	8.92545e-05	2.20433e-07
51.2910082	-0.800033	8.93855e-05	1.85387e-07
51.4596655	-0.800032	8.95227e-05	1.64829e-07
51.5575762	-0.800033	8.9662e-05	1.47573e-07
51.7012826	-0.800031	8.97946e-05	1.36157e-07
51.8341988	-0.800034	8.99294e-05	1.25625e-07
51.9637925	-0.800033	9.00609e-05	1.17298e-07
52.0968822	-0.800034	9.01771e-05	1.10544e-07
52.2776809	-0.800033	9.03249e-05	1.02228e-07
52.5226607	-0.800031	9.04859e-05	2.38696e-08
52.5799348	-0.800031	9.05937e-05	2.16317e-08
52.7020818	-0.800031	9.06903e-05	1.98526e-08
52.8276049	-0.800032	9.07861e-05	1.81505e-08
52.9691281	-0.800031	9.08722e-05	1.69798e-08
53.0998982	-0.80003	9.09679e-05	1.47362e-08
53.2632667	-0.80003	9.10628e-05	1.39288e-08
53.4047584	-0.80003	9.11592e-05	1.23282e-08
53.4998612	-0.80003	9.124e-05	1.13789e-08
53.6444724	-0.800031	9.13212e-05	1.06147e-08
53.8116622	-0.80003	9.14082e-05	9.21309e-09
53.9525732	-0.80003	9.14842e-05	8.79808e-09
54.0344114	-0.80003	9.15546e-05	7.28984e-09
54.1806289	-0.80003	9.16228e-05	7.05067e-09
54.3277385	-0.800031	9.16954e-05	6.1525e-09
54.4477175	-0.80003	9.1759e-05	5.75672e-09
54.6103831	-0.80003	9.18263e-05	4.94714e-09
54.7097752	-0.800029	9.18938e-05	4.22491e-09
54.8456779	-0.80003	9.1951e-05	3.99492e-09
54.9744922	-0.80003	9.20149e-05	2.93361e-09
55.0884706	-0.800029	9.20655e-05	2.92612e-09
55.2263923	-0.800028	9.21253e-05	2.14078e-09
55.3530767	-0.80003	9.21766e-05	1.76233e-09
55.5175436	-0.800028	9.22324e-05	1.47258e-09
55.6874153	0.0999473	1.78711e-05	8.47662e-06
55.7937394	0.0999477	1.58719e-05	1.12793e-06
55.9625485	0.0999474	1.54184e-05	2.95422e-07
56.0667342	0.0999481	1.5294e-05	1.5404e-07
56.2071141	0.0999453	1.52308e-05	1.06164e-07
56.4620545	0.0999462	1.5177e-05	3.91903e-08
56.5071338	0.0999456	1.51558e-05	3.56384e-08
56.6489478	0.0999473	1.514e-05	3.36835e-08
56.755873	0.0999491	1.51268e-05	3.2225e-08
56.8975141	0.0999503	1.51167e-05	3.11492e-08
57.0043427	0.0999494	1.51081e-05	2.99014e-08
57.1394211	0.0999504	1.51003e-05	2.91176e-08
57.2267116	0.0999493	1.50947e-05	2.84599e-08
57.3463858	0.0999482	1.50903e-05	2.80137e-08
57.5399015	0.0999481	1.50843e-05	2.74752e-08
57.5951632	0.0999488	1.508e-05	2.70314e-08
57.7237254	0.0999491	1.50761e-05	2.66595e-08
57.8688792	0.0999499	1.50727e-05	2.6159e-08
58.06338	0.0999508	1.50699e-05	2.59409e-08
58.1882143	0.0999484	1.50647e-05	2.52952e-08
58.3073637	0.0999498	1.50626e-05	2.50564e-08
58.4390096	0.0999488	1.50591e-05	2.46671e-08
58.569304	0.0999504	1.50571e-05	2.44179e-08
58.7234127	-0.800034	9.62389e-05	8.21805e-06
58.8538176	-0.800033	9.19391e-05	1.35065e-06
59.0086963	-0.800034	9.14283e-05	3.87651e-07
59.0958667	-0.800033	9.14551e-05	2.52054e-07
59.2395913	-0.800032	9.15302e-05	1.94285e-07
59.3691285	-0.800032	9.16249e-05	1.6048e-07
59.5005876	-0.800033	9.17367e-05	1.38438e-07
59.6268925	-0.800032	9.18454e-05	1.24093e-07
59.7604637	-0.800032	9.19376e-05	1.12607e-07
59.8880011	-0.800032	9.20389e-05	1.03432e-07
60.1407787	-0.800031	9.21637e-05	2.27507e-08
60.2109918	-0.800031	9.22585e-05	1.96701e-08
60.417108	-0.800032	9.23675e-05	1.79184e-08
60.5069044	-0.800032	9.24416e-05	1.48186e-08
60.6416438	-0.800032	9.25205e-05	1.35833e-08
60.7770327	-0.800031	9.25893e-05	1.15384e-08
60.9330134	-0.800032	9.26686e-05	1.03648e-08
61.0479081	-0.800033	9.27425e-05	8.73963e-09
61.1892245	-0.800031	9.2808e-05	7.5051e-09
61.3160736	-0.800032	9.28682e-05	7.21082e-09
61.4455276	-0.800033	9.29331e-05	5.45958e-09
61.5791123	-0.800031	9.29929e-05	5.19073e-09
61.7108759	-0.800032	9.30462e-05	3.86664e-09
61.8239724	-0.800032	9.30988e-05	3.5694e-09
61.9240292	-0.80003	9.31481e-05	2.88653e-09
62.0207756	-0.800029	9.31909e-05	1.93623e-09
62.1372574	-0.800028	9.32339e-05	1.9581e-09
62.2465111	-0.800027	9.32732e-05	1.65144e-09
62.3622834	-0.800027	9.33188e-05	5.95582e-10
62.4698211	-0.800027	9.33611e-05	8.11696e-10
62.5813255	-0.800027	9.33989e-05	1.83463e-11
62.6954015	-0.800027	9.34392e-05	3.40879e-10
62.8816195	-0.800028	9.34885e-05	2.75576e-10
62.9732812	-0.800027	9.35295e-05	1.50042e-09
63.1551862	-0.800028	9.35788e-05	1.16118e-09
63.2934756	-0.800026	9.36235e-05	2.05801e-09
63.4088205	-0.800027	9.3669e-05	1.92181e-09
63.5384971	-0.800029	9.37096e-05	2.4171e-09
63.672318	-0.800027	9.37457e-05	2.72092e-09
63.8240249	0.0999519	1.89039e-05	8.56869e-06
63.9423882	0.0999527	1.60624e-05	1.47897e-06
64.1023014	0.0999515	1.54938e-05	3.61879e-07
64.2300355	0.0999525	1.53609e-05	1.80563e-07
64.350774	0.0999519	1.52936e-05	1.18217e-07
64.6230415	0.099951	1.52327e-05	4.11861e-08
64.6675707	0.0999503	1.52106e-05	3.73018e-08
64.8053446	0.0999503	1.51937e-05	3.50043e-08
64.9489013	0.0999509	1.51788e-05	3.30599e-08
65.0544578	0.0999508	1.51693e-05	3.17564e-08
65.1952152	0.099951	1.51591e-05	3.0407e-08
65.3248044	0.0999518	1.51525e-05	2.95492e-08
65.4540362	0.0999517	1.51456e-05	2.87884e-08
65.583247	0.0999525	1.51408e-05	2.81243e-08
65.7136874	0.0999505	1.51354e-05	2.76497e-08
65.8477713	0.0999519	1.51311e-05	2.69745e-08
66.0145862	0.0999513	1.51265e-05	2.65847e-08
66.130474	0.0999528	1.51232e-05	2.5939e-08
66.2385688	0.0999525	1.51199e-05	2.5535e-08
66.3679027	0.0999531	1.51172e-05	2.53266e-08
66.4947659	0.099954	1.51142e-05	2.48352e-08
66.6207979	0.0999537	1.51118e-05	2.47337e-08
66.748444	0.0999534	1.51097e-05	2.43309e-08
66.9252545	-0.800025	9.72585e-05	8.32442e-06
67.025982	-0.800027	9.32962e-05	1.13973e-06
67.2040159	-0.800025	9.28854e-05	3.7571e-07
67.3019419	-0.800025	9.28949e-05	2.38718e-07
67.4162759	-0.800026	9.29548e-05	1.803e-07
